uk_region,postcode,latitude,longitude,region,population,energy (kcal),delta (kcal),% fat,% carbohydrate,% protein
South East England,BN3,50.83419,-0.17498,Brighton and Hove,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN41,50.8402,-0.21452,Brighton and Hove,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN42,50.83686,-0.23169,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN43,50.83557,-0.26583,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN44,50.89036,-0.3221,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN45,50.8892,-0.18421,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN5,50.92645,-0.26815,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN6,50.92918,-0.15276,West Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN7,50.87719,0.00014,East Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN8,50.91318,0.05148,East Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South East England,BN9,50.79536,0.05058,East Sussex,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
London,BR1,51.41107,0.02192,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR2,51.38858,0.02237,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR3,51.40297,-0.0302,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR4,51.37559,-0.00695,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR5,51.38983,0.10436,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR6,51.36575,0.0932,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
London,BR7,51.41019,0.07222,Greater London,9002488,1826.83423,423.16577,39.01442303,47.38614514,13.55164657
South East England,BR8,51.39751,0.1766,Kent,9217265,1937.592601,312.4073994,38.78330869,46.97143917,14.12813902
South West England,BS1,51.45309,-2.593,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS10,51.50606,-2.60954,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS11,51.49672,-2.67425,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS13,51.41163,-2.61116,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS14,51.41278,-2.56084,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS15,51.4589,-2.50527,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS16,51.48496,-2.50988,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS2,51.45945,-2.58013,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS20,51.47916,-2.75176,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS21,51.43443,-2.84886,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS22,51.36008,-2.92936,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS23,51.34266,-2.97065,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS24,51.32769,-2.93158,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS25,51.32039,-2.82522,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS26,51.27971,-2.85461,Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS27,51.27131,-2.76987,Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS28,51.22515,-2.81349,Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS29,51.33081,-2.87709,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS3,51.43776,-2.60144,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS30,51.44465,-2.47201,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS31,51.4077,-2.49176,Bath and North East Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS32,51.54228,-2.55955,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS34,51.52338,-2.56364,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS35,51.59629,-2.54866,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS36,51.52553,-2.48582,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS37,51.53928,-2.41675,South Gloucestershire,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS39,51.32749,-2.53109,Bath and North East Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS4,51.43437,-2.56111,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS40,51.34644,-2.69071,Bath and North East Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS41,51.42221,-2.65158,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS48,51.42523,-2.748,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS49,51.3798,-2.81767,North Somerset,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS5,51.4614,-2.54992,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS6,51.47015,-2.59898,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS7,51.48643,-2.58047,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS8,51.45745,-2.62041,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS9,51.4871,-2.62513,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
South West England,BS99,51.45769,-2.57291,City of Bristol,5659143,1978.154873,271.8451266,39.32470045,46.30731204,14.27217372
Northern Ireland,BT1,54.59941,-5.92838,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT10,54.55983,-5.98338,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT11,54.57556,-5.9973,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT12,54.59223,-5.95557,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT13,54.60563,-5.95842,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT14,54.62082,-5.96144,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT15,54.62362,-5.93071,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT16,54.591,-5.79746,Castlereagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT17,54.55423,-6.01688,Lisburn,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT18,54.64154,-5.82079,North Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT19,54.6517,-5.66663,North Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT2,54.59309,-5.92932,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT20,54.65808,-5.6641,North Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT21,54.63826,-5.54448,Ards,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT22,54.5032,-5.51886,Ards,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT23,54.56301,-5.71437,Ards,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT24,54.41683,-5.87232,Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT25,54.39545,-6.11078,Banbridge,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT26,54.45201,-6.06088,Lisburn,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT27,54.51004,-6.02027,Lisburn,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT28,54.52305,-6.08804,Lisburn,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT29,54.62018,-6.1939,Antrim,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT3,54.61999,-5.90401,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT30,54.33396,-5.70444,Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT31,54.27783,-5.96992,Banbridge,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT32,54.33502,-6.24483,Banbridge,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT33,54.22095,-5.89385,Down,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT34,54.15466,-6.18034,Newry and Mourne,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT35,54.16501,-6.44355,Newry and Mourne,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT36,54.67682,-5.95448,Newtownabbey,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT37,54.67658,-5.90634,Newtownabbey,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT38,54.7295,-5.79799,Carrickfergus,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT39,54.74491,-6.0171,Newtownabbey,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT4,54.6023,-5.86668,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT40,54.84659,-5.82146,Larne,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT41,54.73301,-6.25997,Antrim,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT42,54.85458,-6.28215,Ballymena,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT43,54.89024,-6.26565,Ballymena,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT44,54.97416,-6.28394,Ballymena,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT45,54.76045,-6.63935,Magherafelt,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT46,54.86568,-6.66393,Magherafelt,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT47,54.97386,-7.21151,Derry,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT48,55.00933,-7.32731,Derry,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT49,55.04774,-6.95153,Limavady,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT5,54.5887,-5.87004,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT51,55.05761,-6.68,Coleraine,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT52,55.13423,-6.65285,Coleraine,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT53,55.08519,-6.47305,Ballymoney,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT54,55.19997,-6.25787,Moyle,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT55,55.17971,-6.71005,Coleraine,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT56,55.19824,-6.64932,Coleraine,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT57,55.2014,-6.51755,Moyle,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT6,54.57974,-5.89706,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT60,54.29219,-6.64951,County Armagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT61,54.3679,-6.62264,County Armagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT62,54.41256,-6.46416,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT63,54.40362,-6.38916,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT64,54.44938,-6.39252,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT65,54.44496,-6.36581,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT66,54.45514,-6.33292,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT67,54.48713,-6.26832,Craigavon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT68,54.36626,-6.84743,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT69,54.42425,-6.94843,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT7,54.58158,-5.92356,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT70,54.51495,-6.88672,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT71,54.51322,-6.70402,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT74,54.3432,-7.66425,County Fermanagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT75,54.37531,-7.31559,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT76,54.41941,-7.19167,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT77,54.42711,-7.11701,Dungannon,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT78,54.57165,-7.37371,Omagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT79,54.62422,-7.20073,Omagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT8,54.53994,-5.90409,Castlereagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT80,54.64464,-6.74869,Cookstown,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT81,54.69395,-7.61369,Strabane,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT82,54.82576,-7.42777,Strabane,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT9,54.57176,-5.94894,Belfast,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT92,54.22294,-7.46184,County Fermanagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT93,54.4651,-7.8264,County Fermanagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
Northern Ireland,BT94,54.37595,-7.54078,County Fermanagh,1895510,1996.912426,253.0875736,38.31756074,47.13619502,14.47946647
North West England,CA1,54.88535,-2.91046,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA10,54.61104,-2.65966,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA11,54.66422,-2.78611,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA12,54.60214,-3.13326,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA13,54.65997,-3.36589,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA14,54.63454,-3.53704,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA15,54.71165,-3.48096,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA16,54.57413,-2.48269,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA17,54.47841,-2.35037,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
North West England,CA18,54.35408,-3.38958,Cumbria,7357456,1929.927979,320.0720211,39.75834189,46.02343072,14.1001477
